game_id,conditionScore,tempScore,windScore,snowScore,weatherScore,Season,StadiumName,TimeStartGame,TimeEndGame,TZOffset,HomeTeam,RoofType,Longitude,Latitude,StadiumAzimuthAngle,date_time,date
2006102909,0,0,3.0208333333333335,0,3.0208333333333335,2006,FirstEnergy Stadium,10/29/2006 16:15,10/29/2006 19:08,-5,CLE,Outdoor,-81.699444,41.506111,56.1,2006-10-29T16:15:00Z,2006-10-29
2006102910,0,0,0.3408333333333333,0,0.3408333333333333,2006,Empower Field at Mile High,10/29/2006 14:15,10/29/2006 17:05,-7,DEN,Outdoor,-105.02,39.743889,0,2006-10-29T14:15:00Z,2006-10-29
2006102911,0,0,0.6516666666666667,0,0.6516666666666667,2006,Oakland Coliseum,10/29/2006 13:15,10/29/2006 16:16,-8,OAK,Outdoor,-122.200556,37.751667,324.7,2006-10-29T13:15:00Z,2006-10-29
2006102912,0,0,0,0,0,2006,Bank of America Stadium,10/29/2006 20:15,10/29/2006 23:29,-5,CAR,Outdoor,-80.852778,35.225833,322.4,2006-10-29T20:15:00Z,2006-10-29
2006103000,0,0,0,0,0,2006,U.S. Bank Stadium,10/30/2006 19:30,10/30/2006 22:35,-6,MIN,Indoor,-93.258056,44.973889,309.9,2006-10-30T19:30:00Z,2006-10-30
2006110500,0,0,0,0,0,2006,M&T Bank Stadium,11/5/2006 13:00,11/5/2006 15:58,-5,BAL,Outdoor,-76.622778,39.278056,289.5,2006-11-05T13:00:00Z,2006-11-05
2006110501,0,0,0,0,0,2006,New Era Field,11/5/2006 13:00,11/5/2006 16:04,-5,BUF,Outdoor,-78.787,42.774,302.1,2006-11-05T13:00:00Z,2006-11-05
2006110502,0,0,0,0,0,2006,Soldier Field,11/5/2006 12:00,11/5/2006 15:23,-6,CHI,Outdoor,-87.6167,41.8623,353.9,2006-11-05T12:00:00Z,2006-11-05
2006110503,0,0,0,0,0,2006,Ford Field,11/5/2006 13:00,11/5/2006 16:15,-5,DET,Indoor,-83.045556,42.34,63.7,2006-11-05T13:00:00Z,2006-11-05
2006110504,4,0,1.0233333333333334,0,5.023333333333333,2006,TIAA Bank Field,11/5/2006 13:00,11/5/2006 15:56,-5,JAX,Outdoor,-81.6375,30.323889,16.7,2006-11-05T13:00:00Z,2006-11-05
2006110505,0,0,0,0,0,2006,Giants Stadium,11/5/2006 13:00,11/5/2006 15:50,-5,NYG,Outdoor,-74.076944,40.812222,308,2006-11-05T13:00:00Z,2006-11-05
2006110505,0,0,0,0,0,2006,Giants Stadium,11/5/2006 13:00,11/5/2006 15:50,-5,NYJ,Outdoor,-74.076944,40.812222,308,2006-11-05T13:00:00Z,2006-11-05
2006110506,0,0,0,0,0,2006,The Dome at America's Center,11/5/2006 12:00,11/5/2006 14:57,-6,STL,Indoor,-90.188611,38.632778,15,2006-11-05T12:00:00Z,2006-11-05
2006110507,0,0,0.06166666666666668,0,0.06166666666666668,2006,Raymond James Stadium,11/5/2006 13:00,11/5/2006 15:56,-5,TB,Outdoor,-82.503333,27.975833,0,2006-11-05T13:00:00Z,2006-11-05
2006110508,0,0,0,0,0,2006,FedExField,11/5/2006 13:00,11/5/2006 16:06,-5,WAS,Outdoor,-76.864444,38.907778,295,2006-11-05T13:00:00Z,2006-11-05
2006110509,0,0,0.782,0,0.782,2006,Candlestick Park,11/5/2006 13:05,11/5/2006 15:54,-8,SF,Outdoor,-122.386111,37.713611,0,2006-11-05T13:05:00Z,2006-11-05
2006110510,0,0,0,0,0,2006,Heinz Field,11/5/2006 16:15,11/5/2006 19:26,-5,PIT,Outdoor,-80.015833,40.446667,333.9,2006-11-05T16:15:00Z,2006-11-05
2006110511,0,0,0,0,0,2006,Qualcomm Stadium,11/5/2006 13:15,11/5/2006 16:52,-8,SD,Outdoor,-117.119444,32.783056,291.6,2006-11-05T13:15:00Z,2006-11-05
2006110512,0,6.175,0,0,6.175,2006,Gillette Stadium,11/5/2006 20:15,11/5/2006 23:31,-5,NE,Outdoor,-71.264,42.091,343,2006-11-05T20:15:00Z,2006-11-05
2006110600,6,0,0.21666666666666665,0,6.216666666666667,2006,CenturyLink Field,11/6/2006 17:30,11/6/2006 20:40,-8,SEA,Outdoor,-122.3316,47.5952,0,2006-11-06T17:30:00Z,2006-11-06
2006111200,0,0,0,0,0,2006,Georgia Dome,11/12/2006 13:00,11/12/2006 16:19,-5,ATL,Indoor,-84.401,33.758,90,2006-11-12T13:00:00Z,2006-11-12
2006111201,0,0.005714285714285593,0,0,0.005714285714285593,2006,Paul Brown Stadium,11/12/2006 13:00,11/12/2006 16:32,-5,CIN,Outdoor,-84.516,39.095,320.6,2006-11-12T13:00:00Z,2006-11-12
2006111202,0,0,0,0,0,2006,Ford Field,11/12/2006 13:00,11/12/2006 16:07,-5,DET,Indoor,-83.045556,42.34,63.7,2006-11-12T13:00:00Z,2006-11-12
2006111203,0,0,0,0,0,2006,RCA Dome,11/12/2006 13:00,11/12/2006 15:48,-5,IND,Indoor,-86.16333333,39.76361111,90,2006-11-12T13:00:00Z,2006-11-12
2006111204,0,0,0,0,0,2006,TIAA Bank Field,11/12/2006 13:00,11/12/2006 16:02,-5,JAX,Outdoor,-81.6375,30.323889,16.7,2006-11-12T13:00:00Z,2006-11-12
2006111205,0,0,0,0,0,2006,Hard Rock Stadium,11/12/2006 13:00,11/12/2006 15:59,-5,MIA,Outdoor,-80.238889,25.958056,302.1,2006-11-12T13:00:00Z,2006-11-12
2006111206,0,0,0,0,0,2006,U.S. Bank Stadium,11/12/2006 12:00,11/12/2006 15:08,-6,MIN,Indoor,-93.258056,44.973889,309.9,2006-11-12T12:00:00Z,2006-11-12
2006111207,7,0,0,0,7,2006,Gillette Stadium,11/12/2006 13:00,11/12/2006 15:59,-5,NE,Outdoor,-71.264,42.091,343,2006-11-12T13:00:00Z,2006-11-12
2006111208,4,0,0.15499999999999994,0,4.155,2006,Giants Stadium,11/12/2006 20:15,11/12/2006 23:37,-5,NYG,Outdoor,-74.076944,40.812222,308,2006-11-12T20:15:00Z,2006-11-12
2006111208,4,0,0.15499999999999994,0,4.155,2006,Giants Stadium,11/12/2006 20:15,11/12/2006 23:37,-5,NYJ,Outdoor,-74.076944,40.812222,308,2006-11-12T20:15:00Z,2006-11-12
2006111209,6,0,1.7721428571428572,0,7.772142857142857,2006,Lincoln Financial Field,11/12/2006 13:00,11/12/2006 16:06,-5,PHI,Outdoor,-75.1675,39.900833,351,2006-11-12T13:00:00Z,2006-11-12
2006111210,0,0.41499999999999854,0.06166666666666668,0,0.47666666666666524,2006,Heinz Field,11/12/2006 16:15,11/12/2006 19:29,-5,PIT,Outdoor,-80.015833,40.446667,333.9,2006-11-12T16:15:00Z,2006-11-12
2006111211,0,0,0,0,0,2006,Nissan Stadium,11/12/2006 12:00,11/12/2006 15:28,-6,TEN,Outdoor,-86.771389,36.166389,334.6,2006-11-12T12:00:00Z,2006-11-12
2006111212,0,0,0,0,0,2006,Oakland Coliseum,11/12/2006 13:05,11/12/2006 16:06,-8,OAK,Outdoor,-122.200556,37.751667,324.7,2006-11-12T13:05:00Z,2006-11-12
2006111213,0,0,0,0,0,2006,State Farm Stadium,11/12/2006 14:15,11/12/2006 17:13,-7,ARI,Retractable,-112.263,33.528,330,2006-11-12T14:15:00Z,2006-11-12
2006111214,6,0,0,0,6,2006,CenturyLink Field,11/12/2006 13:15,11/12/2006 16:13,-8,SEA,Outdoor,-122.3316,47.5952,0,2006-11-12T13:15:00Z,2006-11-12
2006111300,0,0,0,0,0,2006,Bank of America Stadium,11/13/2006 20:30,11/13/2006 23:35,-5,CAR,Outdoor,-80.852778,35.225833,322.4,2006-11-13T20:30:00Z,2006-11-13
2006111900,0,0,0,0,0,2006,M&T Bank Stadium,11/19/2006 13:00,11/19/2006 15:55,-5,BAL,Outdoor,-76.622778,39.278056,289.5,2006-11-19T13:00:00Z,2006-11-19
2006111901,0,0,0,0,0,2006,Bank of America Stadium,11/19/2006 13:00,11/19/2006 16:01,-5,CAR,Outdoor,-80.852778,35.225833,322.4,2006-11-19T13:00:00Z,2006-11-19
2006111902,6,0.34857142857142726,1.3478571428571429,0,7.69642857142857,2006,FirstEnergy Stadium,11/19/2006 13:00,11/19/2006 16:04,-5,CLE,Outdoor,-81.699444,41.506111,56.1,2006-11-19T13:00:00Z,2006-11-19
2006111903,0,0,0,0,0,2006,Texas Stadium,11/19/2006 15:15,11/19/2006 18:18,-6,DAL,Indoor,-96.911,32.84,39.4,2006-11-19T15:15:00Z,2006-11-19
2006111904,0,0.006666666666666525,0.06166666666666668,0,0.0683333333333332,2006,Lambeau Field,11/19/2006 12:00,11/19/2006 14:57,-6,GB,Outdoor,-88.062222,44.501389,0,2006-11-19T12:00:00Z,2006-11-19
2006111905,0,0,0,0,0,2006,NRG Stadium,11/19/2006 12:00,11/19/2006 14:53,-6,HOU,Retractable,-95.410833,29.684722,358.2,2006-11-19T12:00:00Z,2006-11-19
2006111906,0,0,0,0,0,2006,Arrowhead Stadium,11/19/2006 12:00,11/19/2006 14:49,-6,KC,Outdoor,-94.483889,39.048889,316.3,2006-11-19T12:00:00Z,2006-11-19
2006111907,0,0,0.05285714285714287,0,0.05285714285714287,2006,Hard Rock Stadium,11/19/2006 13:00,11/19/2006 16:06,-5,MIA,Outdoor,-80.238889,25.958056,302.1,2006-11-19T13:00:00Z,2006-11-19
2006111908,0,0,0,0,0,2006,Mercedes-Benz Superdome,11/19/2006 12:00,11/19/2006 15:04,-6,NO,Indoor,-90.811111,29.950833,30,2006-11-19T12:00:00Z,2006-11-19
2006111909,0,0,0,0,0,2006,Giants Stadium,11/19/2006 13:00,11/19/2006 15:53,-5,NYG,Outdoor,-74.076944,40.812222,308,2006-11-19T13:00:00Z,2006-11-19
2006111909,0,0,0,0,0,2006,Giants Stadium,11/19/2006 13:00,11/19/2006 15:53,-5,NYJ,Outdoor,-74.076944,40.812222,308,2006-11-19T13:00:00Z,2006-11-19
2006111910,0,0,0.10571428571428575,0,0.10571428571428575,2006,Lincoln Financial Field,11/19/2006 13:00,11/19/2006 16:33,-5,PHI,Outdoor,-75.1675,39.900833,351,2006-11-19T13:00:00Z,2006-11-19
2006111911,0,0,0,0,0,2006,Raymond James Stadium,11/19/2006 13:00,11/19/2006 15:57,-5,TB,Outdoor,-82.503333,27.975833,0,2006-11-19T13:00:00Z,2006-11-19
2006111912,0,0,0,0,0,2006,State Farm Stadium,11/19/2006 14:05,11/19/2006 16:54,-7,ARI,Retractable,-112.263,33.528,330,2006-11-19T14:05:00Z,2006-11-19
2006111913,0,0,0,0,0,2006,Candlestick Park,11/19/2006 13:05,11/19/2006 16:03,-8,SF,Outdoor,-122.386111,37.713611,0,2006-11-19T13:05:00Z,2006-11-19
2006111914,0,1.45,0,0,1.45,2006,Empower Field at Mile High,11/19/2006 18:15,11/19/2006 21:25,-7,DEN,Outdoor,-105.02,39.743889,0,2006-11-19T18:15:00Z,2006-11-19
2006112000,0,0,0.465,0,0.465,2006,TIAA Bank Field,11/20/2006 20:30,11/20/2006 23:55,-5,JAX,Outdoor,-81.6375,30.323889,16.7,2006-11-20T20:30:00Z,2006-11-20
2006112300,0,0,0,0,0,2006,Ford Field,11/23/2006 12:30,11/23/2006 15:42,-5,DET,Indoor,-83.045556,42.34,63.7,2006-11-23T12:30:00Z,2006-11-23
2006112301,0,0,0,0,0,2006,Texas Stadium,11/23/2006 15:15,11/23/2006 18:08,-6,DAL,Indoor,-96.911,32.84,39.4,2006-11-23T15:15:00Z,2006-11-23
2006112302,0,0,0,0,0,2006,Arrowhead Stadium,11/23/2006 19:00,11/23/2006 21:56,-6,KC,Outdoor,-94.483889,39.048889,316.3,2006-11-23T19:00:00Z,2006-11-23
2006112600,0,0,0,0,0,2006,Georgia Dome,11/26/2006 13:00,11/26/2006 16:07,-5,ATL,Indoor,-84.401,33.758,90,2006-11-26T13:00:00Z,2006-11-26
2006112601,0,0,0,0,0,2006,M&T Bank Stadium,11/26/2006 13:00,11/26/2006 15:57,-5,BAL,Outdoor,-76.622778,39.278056,289.5,2006-11-26T13:00:00Z,2006-11-26
2006112602,0,0,0.8058333333333335,0,0.8058333333333335,2006,New Era Field,11/26/2006 13:00,11/26/2006 15:51,-5,BUF,Outdoor,-78.787,42.774,302.1,2006-11-26T13:00:00Z,2006-11-26
2006112603,0,0,1.1466666666666665,0,1.1466666666666665,2006,FirstEnergy Stadium,11/26/2006 13:00,11/26/2006 15:52,-5,CLE,Outdoor,-81.699444,41.506111,56.1,2006-11-26T13:00:00Z,2006-11-26
2006112604,0,0,0,0,0,2006,RCA Dome,11/26/2006 20:15,11/26/2006 23:17,-5,IND,Indoor,-86.16333333,39.76361111,90,2006-11-26T20:15:00Z,2006-11-26
2006112605,0,0,0,0,0,2006,U.S. Bank Stadium,11/26/2006 12:00,11/26/2006 15:20,-6,MIN,Indoor,-93.258056,44.973889,309.9,2006-11-26T12:00:00Z,2006-11-26
2006112606,0,0,0,0,0,2006,Gillette Stadium,11/26/2006 16:15,11/26/2006 19:25,-5,NE,Outdoor,-71.264,42.091,343,2006-11-26T16:15:00Z,2006-11-26
2006112607,0,0,0,0,0,2006,Giants Stadium,11/26/2006 13:00,11/26/2006 15:58,-5,NYG,Outdoor,-74.076944,40.812222,308,2006-11-26T13:00:00Z,2006-11-26
2006112607,0,0,0,0,0,2006,Giants Stadium,11/26/2006 13:00,11/26/2006 15:58,-5,NYJ,Outdoor,-74.076944,40.812222,308,2006-11-26T13:00:00Z,2006-11-26
2006112608,0,0,0,0,0,2006,The Dome at America's Center,11/26/2006 12:00,11/26/2006 15:02,-6,STL,Indoor,-90.188611,38.632778,15,2006-11-26T12:00:00Z,2006-11-26
2006112609,0,0,0,0,0,2006,Nissan Stadium,11/26/2006 15:15,11/26/2006 18:20,-6,TEN,Outdoor,-86.771389,36.166389,334.6,2006-11-26T15:15:00Z,2006-11-26
2006112610,0,0,0,0,0,2006,FedExField,11/26/2006 13:00,11/26/2006 16:05,-5,WAS,Outdoor,-76.864444,38.907778,295,2006-11-26T13:00:00Z,2006-11-26
2006112611,0,0,0,0,0,2006,Qualcomm Stadium,11/26/2006 13:05,11/26/2006 16:21,-8,SD,Outdoor,-117.119444,32.783056,291.6,2006-11-26T13:05:00Z,2006-11-26
2006112700,3,4.194999999999999,0,0.5,7.694999999999999,2006,CenturyLink Field,11/27/2006 17:30,11/27/2006 20:53,-8,SEA,Outdoor,-122.3316,47.5952,0,2006-11-27T17:30:00Z,2006-11-27
2006113000,6,0,0,0,6,2006,Paul Brown Stadium,11/30/2006 20:00,11/30/2006 23:02,-5,CIN,Outdoor,-84.516,39.095,320.6,2006-11-30T20:00:00Z,2006-11-30
2006120300,0,5.298571428571428,1.3028571428571427,0,6.601428571428571,2006,FirstEnergy Stadium,12/3/2006 13:00,12/3/2006 16:06,-5,CLE,Outdoor,-81.699444,41.506111,56.1,2006-12-03T13:00:00Z,2006-12-03
2006120301,0,9.798571428571428,1.5599999999999998,0,11.358571428571429,2006,Lambeau Field,12/3/2006 12:00,12/3/2006 15:08,-6,GB,Outdoor,-88.062222,44.501389,0,2006-12-03T12:00:00Z,2006-12-03
2006120302,0,0,0.07400000000000002,0,0.07400000000000002,2006,Hard Rock Stadium,12/3/2006 16:05,12/3/2006 18:55,-5,MIA,Outdoor,-80.238889,25.958056,302.1,2006-12-03T16:05:00Z,2006-12-03
2006120303,0,0.15285714285714289,0.05285714285714287,0,0.20571428571428577,2006,Gillette Stadium,12/3/2006 13:00,12/3/2006 16:15,-5,NE,Outdoor,-71.264,42.091,343,2006-12-03T13:00:00Z,2006-12-03
2006120304,0,0,0,0,0,2006,Mercedes-Benz Superdome,12/3/2006 12:00,12/3/2006 15:22,-6,NO,Indoor,-90.811111,29.950833,30,2006-12-03T12:00:00Z,2006-12-03
2006120305,0,0.006666666666666525,0,0,0.006666666666666525,2006,Giants Stadium,12/3/2006 16:15,12/3/2006 19:20,-5,NYG,Outdoor,-74.076944,40.812222,308,2006-12-03T16:15:00Z,2006-12-03
2006120305,0,0.006666666666666525,0,0,0.006666666666666525,2006,Giants Stadium,12/3/2006 16:15,12/3/2006 19:20,-5,NYJ,Outdoor,-74.076944,40.812222,308,2006-12-03T16:15:00Z,2006-12-03
2006120306,0,1.8549999999999998,0.4033333333333333,0,2.2583333333333333,2006,Heinz Field,12/3/2006 16:15,12/3/2006 19:12,-5,PIT,Outdoor,-80.015833,40.446667,333.9,2006-12-03T16:15:00Z,2006-12-03
2006120307,0,0,0,0,0,2006,The Dome at America's Center,12/3/2006 12:00,12/3/2006 15:06,-6,STL,Indoor,-90.188611,38.632778,15,2006-12-03T12:00:00Z,2006-12-03
2006120308,0,0.35714285714285665,0.26571428571428574,0,0.6228571428571424,2006,Nissan Stadium,12/3/2006 12:00,12/3/2006 15:00,-6,TEN,Outdoor,-86.771389,36.166389,334.6,2006-12-03T12:00:00Z,2006-12-03
2006120309,0,0,0,0,0,2006,FedExField,12/3/2006 13:00,12/3/2006 15:59,-5,WAS,Outdoor,-76.864444,38.907778,295,2006-12-03T13:00:00Z,2006-12-03
2006120310,0,0,0,0,0,2006,Oakland Coliseum,12/3/2006 13:05,12/3/2006 16:15,-8,OAK,Outdoor,-122.200556,37.751667,324.7,2006-12-03T13:05:00Z,2006-12-03
2006120311,0,8.95,0,0,8.95,2006,Empower Field at Mile High,12/3/2006 18:15,12/3/2006 21:30,-7,DEN,Outdoor,-105.02,39.743889,0,2006-12-03T18:15:00Z,2006-12-03
2006120312,0,3.845714285714286,0.2657142857142856,0,4.111428571428571,2006,New Era Field,12/3/2006 13:00,12/3/2006 16:24,-5,BUF,Outdoor,-78.787,42.774,302.1,2006-12-03T13:00:00Z,2006-12-03
2006120313,0,11.855714285714285,1.2757142857142856,0,13.131428571428572,2006,Soldier Field,12/3/2006 12:00,12/3/2006 15:13,-6,CHI,Outdoor,-87.6167,41.8623,353.9,2006-12-03T12:00:00Z,2006-12-03
2006120400,0,4.84,0.06166666666666668,0,4.901666666666666,2006,Lincoln Financial Field,12/4/2006 20:30,12/4/2006 23:45,-5,PHI,Outdoor,-75.1675,39.900833,351,2006-12-04T20:30:00Z,2006-12-04
2006120700,0,11.277142857142858,1.4878571428571428,0,12.765,2006,Heinz Field,12/7/2006 20:00,12/7/2006 23:00,-5,PIT,Outdoor,-80.015833,40.446667,333.9,2006-12-07T20:00:00Z,2006-12-07
2006121000,0,0,0,0,0,2006,Bank of America Stadium,12/10/2006 13:00,12/10/2006 16:17,-5,CAR,Outdoor,-80.852778,35.225833,322.4,2006-12-10T13:00:00Z,2006-12-10
2006121001,0,0,0.06166666666666668,0,0.06166666666666668,2006,Paul Brown Stadium,12/10/2006 13:00,12/10/2006 15:49,-5,CIN,Outdoor,-84.516,39.095,320.6,2006-12-10T13:00:00Z,2006-12-10
2006121002,0,0,0,0,0,2006,Texas Stadium,12/10/2006 19:15,12/10/2006 22:26,-6,DAL,Indoor,-96.911,32.84,39.4,2006-12-10T19:15:00Z,2006-12-10
2006121003,0,0,0,0,0,2006,Ford Field,12/10/2006 13:00,12/10/2006 16:08,-5,DET,Indoor,-83.045556,42.34,63.7,2006-12-10T13:00:00Z,2006-12-10
2006121004,0,0,0,0,0,2006,NRG Stadium,12/10/2006 12:00,12/10/2006 15:12,-6,HOU,Retractable,-95.410833,29.684722,358.2,2006-12-10T12:00:00Z,2006-12-10
2006121005,0,0,0.3721428571428572,0,0.3721428571428572,2006,TIAA Bank Field,12/10/2006 13:00,12/10/2006 16:01,-5,JAX,Outdoor,-81.6375,30.323889,16.7,2006-12-10T13:00:00Z,2006-12-10
2006121006,0,0,3.5275,0,3.5275,2006,Arrowhead Stadium,12/10/2006 12:00,12/10/2006 14:56,-6,KC,Outdoor,-94.483889,39.048889,316.3,2006-12-10T12:00:00Z,2006-12-10
2006121007,0,0,3.693333333333333,0,3.693333333333333,2006,Hard Rock Stadium,12/10/2006 13:00,12/10/2006 15:54,-5,MIA,Outdoor,-80.238889,25.958056,302.1,2006-12-10T13:00:00Z,2006-12-10
2006121008,0,0,0,0,0,2006,Giants Stadium,12/10/2006 16:15,12/10/2006 19:03,-5,NYG,Outdoor,-74.076944,40.812222,308,2006-12-10T16:15:00Z,2006-12-10
2006121008,0,0,0,0,0,2006,Giants Stadium,12/10/2006 16:15,12/10/2006 19:03,-5,NYJ,Outdoor,-74.076944,40.812222,308,2006-12-10T16:15:00Z,2006-12-10
2006121009,0,0,0.15499999999999994,0,0.15499999999999994,2006,Raymond James Stadium,12/10/2006 13:00,12/10/2006 15:56,-5,TB,Outdoor,-82.503333,27.975833,0,2006-12-10T13:00:00Z,2006-12-10
2006121010,0,0,0,0,0,2006,FedExField,12/10/2006 13:00,12/10/2006 15:54,-5,WAS,Outdoor,-76.864444,38.907778,295,2006-12-10T13:00:00Z,2006-12-10
2006121011,0,0,0,0,0,2006,State Farm Stadium,12/10/2006 14:05,12/10/2006 17:07,-7,ARI,Retractable,-112.263,33.528,330,2006-12-10T14:05:00Z,2006-12-10
2006121012,0,0,0.21666666666666665,0,0.21666666666666665,2006,Candlestick Park,12/10/2006 13:05,12/10/2006 16:07,-8,SF,Outdoor,-122.386111,37.713611,0,2006-12-10T13:05:00Z,2006-12-10
2006121013,0,0,0.2783333333333333,0,0.2783333333333333,2006,Qualcomm Stadium,12/10/2006 13:15,12/10/2006 16:23,-8,SD,Outdoor,-117.119444,32.783056,291.6,2006-12-10T13:15:00Z,2006-12-10
2006121100,0,0,0,0,0,2006,The Dome at America's Center,12/11/2006 19:30,12/11/2006 23:01,-6,STL,Indoor,-90.188611,38.632778,15,2006-12-11T19:30:00Z,2006-12-11
2006121400,9.428571428571429,0,3.8,0,13.228571428571428,2006,CenturyLink Field,12/14/2006 17:00,12/14/2006 20:16,-8,SEA,Outdoor,-122.3316,47.5952,0,2006-12-14T17:00:00Z,2006-12-14
2006121600,0,0,0,0,0,2006,Georgia Dome,12/16/2006 20:00,12/16/2006 22:55,-5,ATL,Indoor,-84.401,33.758,90,2006-12-16T20:00:00Z,2006-12-16
2006121700,0,0,0,0,0,2006,M&T Bank Stadium,12/17/2006 13:00,12/17/2006 16:02,-5,BAL,Outdoor,-76.622778,39.278056,289.5,2006-12-17T13:00:00Z,2006-12-17
2006121701,1,0,1.1991666666666667,0,2.1991666666666667,2006,New Era Field,12/17/2006 13:00,12/17/2006 15:55,-5,BUF,Outdoor,-78.787,42.774,302.1,2006-12-17T13:00:00Z,2006-12-17
2006121702,0,0,0,0,0,2006,Bank of America Stadium,12/17/2006 13:00,12/17/2006 16:02,-5,CAR,Outdoor,-80.852778,35.225833,322.4,2006-12-17T13:00:00Z,2006-12-17
2006121703,0,0,0,0,0,2006,Soldier Field,12/17/2006 12:00,12/17/2006 15:48,-6,CHI,Outdoor,-87.6167,41.8623,353.9,2006-12-17T12:00:00Z,2006-12-17
2006121704,0,0.6399999999999996,0.3442857142857143,0,0.9842857142857139,2006,Lambeau Field,12/17/2006 12:00,12/17/2006 15:10,-6,GB,Outdoor,-88.062222,44.501389,0,2006-12-17T12:00:00Z,2006-12-17
2006121705,0,0,0,0,0,2006,U.S. Bank Stadium,12/17/2006 12:00,12/17/2006 15:09,-6,MIN,Indoor,-93.258056,44.973889,309.9,2006-12-17T12:00:00Z,2006-12-17
2006121706,0,0,0.06166666666666668,0,0.06166666666666668,2006,Gillette Stadium,12/17/2006 13:00,12/17/2006 15:52,-5,NE,Outdoor,-71.264,42.091,343,2006-12-17T13:00:00Z,2006-12-17
2006121707,0,0,0,0,0,2006,Giants Stadium,12/17/2006 16:15,12/17/2006 19:21,-5,NYG,Outdoor,-74.076944,40.812222,308,2006-12-17T16:15:00Z,2006-12-17
2006121707,0,0,0,0,0,2006,Giants Stadium,12/17/2006 16:15,12/17/2006 19:21,-5,NYJ,Outdoor,-74.076944,40.812222,308,2006-12-17T16:15:00Z,2006-12-17
2006121708,0,0,0,0,0,2006,Nissan Stadium,12/17/2006 12:00,12/17/2006 15:04,-6,TEN,Outdoor,-86.771389,36.166389,334.6,2006-12-17T12:00:00Z,2006-12-17
2006121709,0,0,0,0,0,2006,State Farm Stadium,12/17/2006 14:05,12/17/2006 17:11,-7,ARI,Retractable,-112.263,33.528,330,2006-12-17T14:05:00Z,2006-12-17
2006121710,0,0,0,0,0,2006,Qualcomm Stadium,12/17/2006 17:15,12/17/2006 20:28,-8,SD,Outdoor,-117.119444,32.783056,291.6,2006-12-17T17:15:00Z,2006-12-17
2006121711,0,0,0.24833333333333338,0,0.24833333333333338,2006,Oakland Coliseum,12/17/2006 13:15,12/17/2006 16:12,-8,OAK,Outdoor,-122.200556,37.751667,324.7,2006-12-17T13:15:00Z,2006-12-17
2006121712,0,0,0,0,0,2006,Mercedes-Benz Superdome,12/17/2006 12:00,12/17/2006 14:56,-6,NO,Indoor,-90.811111,29.950833,30,2006-12-17T12:00:00Z,2006-12-17
2006121800,0,0,0,0,0,2006,RCA Dome,12/18/2006 20:30,12/18/2006 23:31,-5,IND,Indoor,-86.16333333,39.76361111,90,2006-12-18T20:30:00Z,2006-12-18
2006122100,3.4285714285714284,1.7885714285714285,0.1328571428571428,0,5.35,2006,Lambeau Field,12/21/2006 19:00,12/21/2006 22:08,-6,GB,Outdoor,-88.062222,44.501389,0,2006-12-21T19:00:00Z,2006-12-21
2006122300,0,0,0,0,0,2006,Oakland Coliseum,12/23/2006 17:00,12/23/2006 19:56,-8,OAK,Outdoor,-122.200556,37.751667,324.7,2006-12-23T17:00:00Z,2006-12-23
2006122400,0,0,0,0,0,2006,Georgia Dome,12/24/2006 13:00,12/24/2006 15:49,-5,ATL,Indoor,-84.401,33.758,90,2006-12-24T13:00:00Z,2006-12-24
2006122401,0,0.36857142857142783,4.742142857142857,0,5.110714285714285,2006,New Era Field,12/24/2006 13:00,12/24/2006 16:12,-5,BUF,Outdoor,-78.787,42.774,302.1,2006-12-24T13:00:00Z,2006-12-24
2006122402,0,0.25333333333333324,0.15499999999999994,0,0.4083333333333332,2006,FirstEnergy Stadium,12/24/2006 13:00,12/24/2006 15:51,-5,CLE,Outdoor,-81.699444,41.506111,56.1,2006-12-24T13:00:00Z,2006-12-24
2006122403,0,0,0,0,0,2006,Ford Field,12/24/2006 13:00,12/24/2006 16:23,-5,DET,Indoor,-83.045556,42.34,63.7,2006-12-24T13:00:00Z,2006-12-24
2006122404,0,0,0,0,0,2006,NRG Stadium,12/24/2006 12:00,12/24/2006 14:37,-6,HOU,Retractable,-95.410833,29.684722,358.2,2006-12-24T12:00:00Z,2006-12-24
2006122405,1.7142857142857142,0,0,0,1.7142857142857142,2006,TIAA Bank Field,12/24/2006 13:00,12/24/2006 16:07,-5,JAX,Outdoor,-81.6375,30.323889,16.7,2006-12-24T13:00:00Z,2006-12-24
2006122406,0,0,1.187142857142857,0,1.187142857142857,2006,Giants Stadium,12/24/2006 13:00,12/24/2006 16:17,-5,NYG,Outdoor,-74.076944,40.812222,308,2006-12-24T13:00:00Z,2006-12-24
2006122406,0,0,1.187142857142857,0,1.187142857142857,2006,Giants Stadium,12/24/2006 13:00,12/24/2006 16:17,-5,NYJ,Outdoor,-74.076944,40.812222,308,2006-12-24T13:00:00Z,2006-12-24
2006122407,0,0.06999999999999977,0.1857142857142857,0,0.25571428571428545,2006,Heinz Field,12/24/2006 13:00,12/24/2006 16:09,-5,PIT,Outdoor,-80.015833,40.446667,333.9,2006-12-24T13:00:00Z,2006-12-24
2006122408,0,0,0,0,0,2006,The Dome at America's Center,12/24/2006 12:00,12/24/2006 15:23,-6,STL,Indoor,-90.188611,38.632778,15,2006-12-24T12:00:00Z,2006-12-24
